OrderID,OrderDate,CustomerID,ProductID,Product,Category,Region,Channel,Quantity,UnitPrice,Discount,SalesAmount,TransactionNotes
ORD00612,2026-09-04,CUST012,P012,Monitor,Office Equipment,West,Partner,4,18000,0.1,64800.0,Transaction note 00612 - system ref 00612
ORD00613,2026-09-05,CUST013,P013,Keyboard,Electronics,North,Online,5,2200,0.0,11000.0,Transaction note 00613 - system ref 00613
ORD00614,2026-09-06,CUST014,P014,Mouse,Accessories,South,Retail,6,900,0.02,5292.0,Transaction note 00614 - system ref 00614
ORD00615,2026-09-07,CUST015,P015,Printer,Office Equipment,East,Partner,7,12500,0.04,84000.0,Transaction note 00615 - system ref 00615
ORD00616,2026-09-08,CUST016,P016,Laptop,Electronics,West,Online,8,65000,0.06,488800.0,Transaction note 00616 - system ref 00616
ORD00617,2026-09-09,CUST017,P017,Monitor,Accessories,North,Retail,1,18000,0.08,16560.0,Transaction note 00617 - system ref 00617
ORD00618,2026-09-10,CUST018,P018,Keyboard,Office Equipment,South,Partner,2,2200,0.1,3960.0,Transaction note 00618 - system ref 00618
ORD00619,2026-09-11,CUST019,P019,Mouse,Electronics,East,Online,3,900,0.0,2700.0,Transaction note 00619 - system ref 00619
ORD00620,2026-09-12,CUST020,P020,Printer,Accessories,West,Retail,4,12500,0.02,49000.0,Transaction note 00620 - system ref 00620
ORD00621,2026-09-13,CUST021,P021,Laptop,Office Equipment,North,Partner,5,65000,0.04,312000.0,Transaction note 00621 - system ref 00621
ORD00622,2026-09-14,CUST022,P022,Monitor,Electronics,South,Online,6,18000,0.06,101520.0,Transaction note 00622 - system ref 00622
ORD00623,2026-09-15,CUST023,P023,Keyboard,Accessories,East,Retail,7,2200,0.08,14168.0,Transaction note 00623 - system ref 00623
ORD00624,2026-09-16,CUST024,P024,Mouse,Office Equipment,West,Partner,8,900,0.1,6480.0,Transaction note 00624 - system ref 00624
ORD00625,2026-09-17,CUST025,P025,Printer,Electronics,North,Online,1,12500,0.0,12500.0,Transaction note 00625 - system ref 00625
ORD00626,2026-09-18,CUST026,P001,Laptop,Accessories,South,Retail,2,65000,0.02,127400.0,Transaction note 00626 - system ref 00626
ORD00627,2026-09-19,CUST027,P002,Monitor,Office Equipment,East,Partner,3,18000,0.04,51840.0,Transaction note 00627 - system ref 00627
ORD00628,2026-09-20,CUST028,P003,Keyboard,Electronics,West,Online,4,2200,0.06,8272.0,Transaction note 00628 - system ref 00628
ORD00629,2026-09-21,CUST029,P004,Mouse,Accessories,North,Retail,5,900,0.08,4140.0,Transaction note 00629 - system ref 00629
ORD00630,2026-09-22,CUST030,P005,Printer,Office Equipment,South,Partner,6,12500,0.1,67500.0,Transaction note 00630 - system ref 00630
ORD00631,2026-09-23,CUST031,P006,Laptop,Electronics,East,Online,7,65000,0.0,455000.0,Transaction note 00631 - system ref 00631
ORD00632,2026-09-24,CUST032,P007,Monitor,Accessories,West,Retail,8,18000,0.02,141120.0,Transaction note 00632 - system ref 00632
ORD00633,2026-09-25,CUST033,P008,Keyboard,Office Equipment,North,Partner,1,2200,0.04,2112.0,Transaction note 00633 - system ref 00633
ORD00634,2026-09-26,CUST034,P009,Mouse,Electronics,South,Online,2,900,0.06,1692.0,Transaction note 00634 - system ref 00634
ORD00635,2026-09-27,CUST035,P010,Printer,Accessories,East,Retail,3,12500,0.08,34500.0,Transaction note 00635 - system ref 00635
ORD00636,2026-09-28,CUST036,P011,Laptop,Office Equipment,West,Partner,4,65000,0.1,234000.0,Transaction note 00636 - system ref 00636
ORD00637,2026-09-29,CUST037,P012,Monitor,Electronics,North,Online,5,18000,0.0,90000.0,Transaction note 00637 - system ref 00637
ORD00638,2026-09-30,CUST038,P013,Keyboard,Accessories,South,Retail,6,2200,0.02,12936.0,Transaction note 00638 - system ref 00638
ORD00639,2026-10-01,CUST039,P014,Mouse,Office Equipment,East,Partner,7,900,0.04,6048.0,Transaction note 00639 - system ref 00639
ORD00640,2026-10-02,CUST040,P015,Printer,Electronics,West,Online,8,12500,0.06,94000.0,Transaction note 00640 - system ref 00640
ORD00641,2026-10-03,CUST041,P016,Laptop,Accessories,North,Retail,1,65000,0.08,59800.0,Transaction note 00641 - system ref 00641
ORD00642,2026-10-04,CUST042,P017,Monitor,Office Equipment,South,Partner,2,18000,0.1,32400.0,Transaction note 00642 - system ref 00642
ORD00643,2026-10-05,CUST043,P018,Keyboard,Electronics,East,Online,3,2200,0.0,6600.0,Transaction note 00643 - system ref 00643
ORD00644,2026-10-06,CUST044,P019,Mouse,Accessories,West,Retail,4,900,0.02,3528.0,Transaction note 00644 - system ref 00644
ORD00645,2026-10-07,CUST045,P020,Printer,Office Equipment,North,Partner,5,12500,0.04,60000.0,Transaction note 00645 - system ref 00645
ORD00646,2026-10-08,CUST046,P021,Laptop,Electronics,South,Online,6,65000,0.06,366600.0,Transaction note 00646 - system ref 00646
ORD00647,2026-10-09,CUST047,P022,Monitor,Accessories,East,Retail,7,18000,0.08,115920.0,Transaction note 00647 - system ref 00647
ORD00648,2026-10-10,CUST048,P023,Keyboard,Office Equipment,West,Partner,8,2200,0.1,15840.0,Transaction note 00648 - system ref 00648
ORD00649,2026-10-11,CUST049,P024,Mouse,Electronics,North,Online,1,900,0.0,900.0,Transaction note 00649 - system ref 00649
ORD00650,2026-10-12,CUST050,P025,Printer,Accessories,South,Retail,2,12500,0.02,24500.0,Transaction note 00650 - system ref 00650
ORD00651,2026-10-13,CUST051,P001,Laptop,Office Equipment,East,Partner,3,65000,0.04,187200.0,Transaction note 00651 - system ref 00651
ORD00652,2026-10-14,CUST052,P002,Monitor,Electronics,West,Online,4,18000,0.06,67680.0,Transaction note 00652 - system ref 00652
ORD00653,2026-10-15,CUST053,P003,Keyboard,Accessories,North,Retail,5,2200,0.08,10120.0,Transaction note 00653 - system ref 00653
ORD00654,2026-10-16,CUST054,P004,Mouse,Office Equipment,South,Partner,6,900,0.1,4860.0,Transaction note 00654 - system ref 00654
ORD00655,2026-10-17,CUST055,P005,Printer,Electronics,East,Online,7,12500,0.0,87500.0,Transaction note 00655 - system ref 00655
ORD00656,2026-10-18,CUST056,P006,Laptop,Accessories,West,Retail,8,65000,0.02,509600.0,Transaction note 00656 - system ref 00656
ORD00657,2026-10-19,CUST057,P007,Monitor,Office Equipment,North,Partner,1,18000,0.04,17280.0,Transaction note 00657 - system ref 00657
ORD00658,2026-10-20,CUST058,P008,Keyboard,Electronics,South,Online,2,2200,0.06,4136.0,Transaction note 00658 - system ref 00658
ORD00659,2026-10-21,CUST059,P009,Mouse,Accessories,East,Retail,3,900,0.08,2484.0,Transaction note 00659 - system ref 00659
ORD00660,2026-10-22,CUST060,P010,Printer,Office Equipment,West,Partner,4,12500,0.1,45000.0,Transaction note 00660 - system ref 00660
ORD00661,2026-10-23,CUST061,P011,Laptop,Electronics,North,Online,5,65000,0.0,325000.0,Transaction note 00661 - system ref 00661
ORD00662,2026-10-24,CUST062,P012,Monitor,Accessories,South,Retail,6,18000,0.02,105840.0,Transaction note 00662 - system ref 00662
ORD00663,2026-10-25,CUST063,P013,Keyboard,Office Equipment,East,Partner,7,2200,0.04,14784.0,Transaction note 00663 - system ref 00663
ORD00664,2026-10-26,CUST064,P014,Mouse,Electronics,West,Online,8,900,0.06,6768.0,Transaction note 00664 - system ref 00664
ORD00665,2026-10-27,CUST065,P015,Printer,Accessories,North,Retail,1,12500,0.08,11500.0,Transaction note 00665 - system ref 00665
ORD00666,2026-10-28,CUST066,P016,Laptop,Office Equipment,South,Partner,2,65000,0.1,117000.0,Transaction note 00666 - system ref 00666
ORD00667,2026-10-29,CUST067,P017,Monitor,Electronics,East,Online,3,18000,0.0,54000.0,Transaction note 00667 - system ref 00667
ORD00668,2026-10-30,CUST068,P018,Keyboard,Accessories,West,Retail,4,2200,0.02,8624.0,Transaction note 00668 - system ref 00668
ORD00669,2026-10-31,CUST069,P019,Mouse,Office Equipment,North,Partner,5,900,0.04,4320.0,Transaction note 00669 - system ref 00669
ORD00670,2026-11-01,CUST070,P020,Printer,Electronics,South,Online,6,12500,0.06,70500.0,Transaction note 00670 - system ref 00670
ORD00671,2026-11-02,CUST071,P021,Laptop,Accessories,East,Retail,7,65000,0.08,418600.0,Transaction note 00671 - system ref 00671
ORD00672,2026-11-03,CUST072,P022,Monitor,Office Equipment,West,Partner,8,18000,0.1,129600.0,Transaction note 00672 - system ref 00672
ORD00673,2026-11-04,CUST073,P023,Keyboard,Electronics,North,Online,1,2200,0.0,2200.0,Transaction note 00673 - system ref 00673
ORD00674,2026-11-05,CUST074,P024,Mouse,Accessories,South,Retail,2,900,0.02,1764.0,Transaction note 00674 - system ref 00674
ORD00675,2026-11-06,CUST075,P025,Printer,Office Equipment,East,Partner,3,12500,0.04,36000.0,Transaction note 00675 - system ref 00675
ORD00676,2026-11-07,CUST076,P001,Laptop,Electronics,West,Online,4,65000,0.06,244400.0,Transaction note 00676 - system ref 00676
ORD00677,2026-11-08,CUST077,P002,Monitor,Accessories,North,Retail,5,18000,0.08,82800.0,Transaction note 00677 - system ref 00677
ORD00678,2026-11-09,CUST078,P003,Keyboard,Office Equipment,South,Partner,6,2200,0.1,11880.0,Transaction note 00678 - system ref 00678
ORD00679,2026-11-10,CUST079,P004,Mouse,Electronics,East,Online,7,900,0.0,6300.0,Transaction note 00679 - system ref 00679
ORD00680,2026-11-11,CUST080,P005,Printer,Accessories,West,Retail,8,12500,0.02,98000.0,Transaction note 00680 - system ref 00680
ORD00681,2026-11-12,CUST081,P006,Laptop,Office Equipment,North,Partner,1,65000,0.04,62400.0,Transaction note 00681 - system ref 00681
ORD00682,2026-11-13,CUST082,P007,Monitor,Electronics,South,Online,2,18000,0.06,33840.0,Transaction note 00682 - system ref 00682
ORD00683,2026-11-14,CUST083,P008,Keyboard,Accessories,East,Retail,3,2200,0.08,6072.0,Transaction note 00683 - system ref 00683
ORD00684,2026-11-15,CUST084,P009,Mouse,Office Equipment,West,Partner,4,900,0.1,3240.0,Transaction note 00684 - system ref 00684
ORD00685,2026-11-16,CUST085,P010,Printer,Electronics,North,Online,5,12500,0.0,62500.0,Transaction note 00685 - system ref 00685
ORD00686,2026-11-17,CUST086,P011,Laptop,Accessories,South,Retail,6,65000,0.02,382200.0,Transaction note 00686 - system ref 00686
ORD00687,2026-11-18,CUST087,P012,Monitor,Office Equipment,East,Partner,7,18000,0.04,120960.0,Transaction note 00687 - system ref 00687
ORD00688,2026-11-19,CUST088,P013,Keyboard,Electronics,West,Online,8,2200,0.06,16544.0,Transaction note 00688 - system ref 00688
ORD00689,2026-11-20,CUST089,P014,Mouse,Accessories,North,Retail,1,900,0.08,828.0,Transaction note 00689 - system ref 00689
ORD00690,2026-11-21,CUST090,P015,Printer,Office Equipment,South,Partner,2,12500,0.1,22500.0,Transaction note 00690 - system ref 00690
ORD00691,2026-11-22,CUST091,P016,Laptop,Electronics,East,Online,3,65000,0.0,195000.0,Transaction note 00691 - system ref 00691
ORD00692,2026-11-23,CUST092,P017,Monitor,Accessories,West,Retail,4,18000,0.02,70560.0,Transaction note 00692 - system ref 00692
ORD00693,2026-11-24,CUST093,P018,Keyboard,Office Equipment,North,Partner,5,2200,0.04,10560.0,Transaction note 00693 - system ref 00693
ORD00694,2026-11-25,CUST094,P019,Mouse,Electronics,South,Online,6,900,0.06,5076.0,Transaction note 00694 - system ref 00694
ORD00695,2026-11-26,CUST095,P020,Printer,Accessories,East,Retail,7,12500,0.08,80500.0,Transaction note 00695 - system ref 00695
ORD00696,2026-11-27,CUST096,P021,Laptop,Office Equipment,West,Partner,8,65000,0.1,468000.0,Transaction note 00696 - system ref 00696
ORD00697,2026-11-28,CUST097,P022,Monitor,Electronics,North,Online,1,18000,0.0,18000.0,Transaction note 00697 - system ref 00697
ORD00698,2026-11-29,CUST098,P023,Keyboard,Accessories,South,Retail,2,2200,0.02,4312.0,Transaction note 00698 - system ref 00698
ORD00699,2026-11-30,CUST099,P024,Mouse,Office Equipment,East,Partner,3,900,0.04,2592.0,Transaction note 00699 - system ref 00699
ORD00700,2026-12-01,CUST100,P025,Printer,Electronics,West,Online,4,12500,0.06,47000.0,Transaction note 00700 - system ref 00700
ORD00701,2026-12-02,CUST101,P001,Laptop,Accessories,North,Retail,5,65000,0.08,299000.0,Transaction note 00701 - system ref 00701
ORD00702,2026-12-03,CUST102,P002,Monitor,Office Equipment,South,Partner,6,18000,0.1,97200.0,Transaction note 00702 - system ref 00702
ORD00703,2026-12-04,CUST103,P003,Keyboard,Electronics,East,Online,7,2200,0.0,15400.0,Transaction note 00703 - system ref 00703
ORD00704,2026-12-05,CUST104,P004,Mouse,Accessories,West,Retail,8,900,0.02,7056.0,Transaction note 00704 - system ref 00704
ORD00705,2026-12-06,CUST105,P005,Printer,Office Equipment,North,Partner,1,12500,0.04,12000.0,Transaction note 00705 - system ref 00705
ORD00706,2026-12-07,CUST106,P006,Laptop,Electronics,South,Online,2,65000,0.06,122200.0,Transaction note 00706 - system ref 00706
ORD00707,2026-12-08,CUST107,P007,Monitor,Accessories,East,Retail,3,18000,0.08,49680.0,Transaction note 00707 - system ref 00707
ORD00708,2026-12-09,CUST108,P008,Keyboard,Office Equipment,West,Partner,4,2200,0.1,7920.0,Transaction note 00708 - system ref 00708
ORD00709,2026-12-10,CUST109,P009,Mouse,Electronics,North,Online,5,900,0.0,4500.0,Transaction note 00709 - system ref 00709
ORD00710,2026-12-11,CUST110,P010,Printer,Accessories,South,Retail,6,12500,0.02,73500.0,Transaction note 00710 - system ref 00710
ORD00711,2026-12-12,CUST111,P011,Laptop,Office Equipment,East,Partner,7,65000,0.04,436800.0,Transaction note 00711 - system ref 00711
ORD00712,2026-12-13,CUST112,P012,Monitor,Electronics,West,Online,8,18000,0.06,135360.0,Transaction note 00712 - system ref 00712
ORD00713,2026-12-14,CUST113,P013,Keyboard,Accessories,North,Retail,1,2200,0.08,2024.0,Transaction note 00713 - system ref 00713
ORD00714,2026-12-15,CUST114,P014,Mouse,Office Equipment,South,Partner,2,900,0.1,1620.0,Transaction note 00714 - system ref 00714
ORD00715,2026-12-16,CUST115,P015,Printer,Electronics,East,Online,3,12500,0.0,37500.0,Transaction note 00715 - system ref 00715
ORD00716,2026-12-17,CUST116,P016,Laptop,Accessories,West,Retail,4,65000,0.02,254800.0,Transaction note 00716 - system ref 00716
ORD00717,2026-12-18,CUST117,P017,Monitor,Office Equipment,North,Partner,5,18000,0.04,86400.0,Transaction note 00717 - system ref 00717
ORD00718,2026-12-19,CUST118,P018,Keyboard,Electronics,South,Online,6,2200,0.06,12408.0,Transaction note 00718 - system ref 00718
ORD00719,2026-12-20,CUST119,P019,Mouse,Accessories,East,Retail,7,900,0.08,5796.0,Transaction note 00719 - system ref 00719
ORD00720,2026-12-21,CUST120,P020,Printer,Office Equipment,West,Partner,8,12500,0.1,90000.0,Transaction note 00720 - system ref 00720
ORD00721,2026-12-22,CUST001,P021,Laptop,Electronics,North,Online,1,65000,0.0,65000.0,Transaction note 00721 - system ref 00721
ORD00722,2026-12-23,CUST002,P022,Monitor,Accessories,South,Retail,2,18000,0.02,35280.0,Transaction note 00722 - system ref 00722
ORD00723,2026-12-24,CUST003,P023,Keyboard,Office Equipment,East,Partner,3,2200,0.04,6336.0,Transaction note 00723 - system ref 00723
ORD00724,2026-12-25,CUST004,P024,Mouse,Electronics,West,Online,4,900,0.06,3384.0,Transaction note 00724 - system ref 00724
ORD00725,2026-12-26,CUST005,P025,Printer,Accessories,North,Retail,5,12500,0.08,57500.0,Transaction note 00725 - system ref 00725
ORD00726,2026-12-27,CUST006,P001,Laptop,Office Equipment,South,Partner,6,65000,0.1,351000.0,Transaction note 00726 - system ref 00726
ORD00727,2026-12-28,CUST007,P002,Monitor,Electronics,East,Online,7,18000,0.0,126000.0,Transaction note 00727 - system ref 00727
ORD00728,2026-12-29,CUST008,P003,Keyboard,Accessories,West,Retail,8,2200,0.02,17248.0,Transaction note 00728 - system ref 00728
ORD00729,2026-12-30,CUST009,P004,Mouse,Office Equipment,North,Partner,1,900,0.04,864.0,Transaction note 00729 - system ref 00729
ORD00730,2026-12-31,CUST010,P005,Printer,Electronics,South,Online,2,12500,0.06,23500.0,Transaction note 00730 - system ref 00730
ORD00731,2027-01-01,CUST011,P006,Laptop,Accessories,East,Retail,3,65000,0.08,179400.0,Transaction note 00731 - system ref 00731
ORD00732,2027-01-02,CUST012,P007,Monitor,Office Equipment,West,Partner,4,18000,0.1,64800.0,Transaction note 00732 - system ref 00732
ORD00733,2027-01-03,CUST013,P008,Keyboard,Electronics,North,Online,5,2200,0.0,11000.0,Transaction note 00733 - system ref 00733
ORD00734,2027-01-04,CUST014,P009,Mouse,Accessories,South,Retail,6,900,0.02,5292.0,Transaction note 00734 - system ref 00734
ORD00735,2027-01-05,CUST015,P010,Printer,Office Equipment,East,Partner,7,12500,0.04,84000.0,Transaction note 00735 - system ref 00735
ORD00736,2027-01-06,CUST016,P011,Laptop,Electronics,West,Online,8,65000,0.06,488800.0,Transaction note 00736 - system ref 00736
ORD00737,2027-01-07,CUST017,P012,Monitor,Accessories,North,Retail,1,18000,0.08,16560.0,Transaction note 00737 - system ref 00737
ORD00738,2027-01-08,CUST018,P013,Keyboard,Office Equipment,South,Partner,2,2200,0.1,3960.0,Transaction note 00738 - system ref 00738
ORD00739,2027-01-09,CUST019,P014,Mouse,Electronics,East,Online,3,900,0.0,2700.0,Transaction note 00739 - system ref 00739
ORD00740,2027-01-10,CUST020,P015,Printer,Accessories,West,Retail,4,12500,0.02,49000.0,Transaction note 00740 - system ref 00740
ORD00741,2027-01-11,CUST021,P016,Laptop,Office Equipment,North,Partner,5,65000,0.04,312000.0,Transaction note 00741 - system ref 00741
ORD00742,2027-01-12,CUST022,P017,Monitor,Electronics,South,Online,6,18000,0.06,101520.0,Transaction note 00742 - system ref 00742
ORD00743,2027-01-13,CUST023,P018,Keyboard,Accessories,East,Retail,7,2200,0.08,14168.0,Transaction note 00743 - system ref 00743
ORD00744,2027-01-14,CUST024,P019,Mouse,Office Equipment,West,Partner,8,900,0.1,6480.0,Transaction note 00744 - system ref 00744
ORD00745,2027-01-15,CUST025,P020,Printer,Electronics,North,Online,1,12500,0.0,12500.0,Transaction note 00745 - system ref 00745
ORD00746,2027-01-16,CUST026,P021,Laptop,Accessories,South,Retail,2,65000,0.02,127400.0,Transaction note 00746 - system ref 00746
ORD00747,2027-01-17,CUST027,P022,Monitor,Office Equipment,East,Partner,3,18000,0.04,51840.0,Transaction note 00747 - system ref 00747
ORD00748,2027-01-18,CUST028,P023,Keyboard,Electronics,West,Online,4,2200,0.06,8272.0,Transaction note 00748 - system ref 00748
ORD00749,2027-01-19,CUST029,P024,Mouse,Accessories,North,Retail,5,900,0.08,4140.0,Transaction note 00749 - system ref 00749
ORD00750,2027-01-20,CUST030,P025,Printer,Office Equipment,South,Partner,6,12500,0.1,67500.0,Transaction note 00750 - system ref 00750
ORD00751,2027-01-21,CUST031,P001,Laptop,Electronics,East,Online,7,65000,0.0,455000.0,Transaction note 00751 - system ref 00751
ORD00752,2027-01-22,CUST032,P002,Monitor,Accessories,West,Retail,8,18000,0.02,141120.0,Transaction note 00752 - system ref 00752
ORD00753,2027-01-23,CUST033,P003,Keyboard,Office Equipment,North,Partner,1,2200,0.04,2112.0,Transaction note 00753 - system ref 00753
ORD00754,2027-01-24,CUST034,P004,Mouse,Electronics,South,Online,2,900,0.06,1692.0,Transaction note 00754 - system ref 00754
ORD00755,2027-01-25,CUST035,P005,Printer,Accessories,East,Retail,3,12500,0.08,34500.0,Transaction note 00755 - system ref 00755
ORD00756,2027-01-26,CUST036,P006,Laptop,Office Equipment,West,Partner,4,65000,0.1,234000.0,Transaction note 00756 - system ref 00756
ORD00757,2027-01-27,CUST037,P007,Monitor,Electronics,North,Online,5,18000,0.0,90000.0,Transaction note 00757 - system ref 00757
ORD00758,2027-01-28,CUST038,P008,Keyboard,Accessories,South,Retail,6,2200,0.02,12936.0,Transaction note 00758 - system ref 00758
ORD00759,2027-01-29,CUST039,P009,Mouse,Office Equipment,East,Partner,7,900,0.04,6048.0,Transaction note 00759 - system ref 00759
ORD00760,2027-01-30,CUST040,P010,Printer,Electronics,West,Online,8,12500,0.06,94000.0,Transaction note 00760 - system ref 00760
ORD00761,2027-01-31,CUST041,P011,Laptop,Accessories,North,Retail,1,65000,0.08,59800.0,Transaction note 00761 - system ref 00761
ORD00762,2027-02-01,CUST042,P012,Monitor,Office Equipment,South,Partner,2,18000,0.1,32400.0,Transaction note 00762 - system ref 00762
ORD00763,2027-02-02,CUST043,P013,Keyboard,Electronics,East,Online,3,2200,0.0,6600.0,Transaction note 00763 - system ref 00763
ORD00764,2027-02-03,CUST044,P014,Mouse,Accessories,West,Retail,4,900,0.02,3528.0,Transaction note 00764 - system ref 00764
ORD00765,2027-02-04,CUST045,P015,Printer,Office Equipment,North,Partner,5,12500,0.04,60000.0,Transaction note 00765 - system ref 00765
ORD00766,2027-02-05,CUST046,P016,Laptop,Electronics,South,Online,6,65000,0.06,366600.0,Transaction note 00766 - system ref 00766
ORD00767,2027-02-06,CUST047,P017,Monitor,Accessories,East,Retail,7,18000,0.08,115920.0,Transaction note 00767 - system ref 00767
ORD00768,2027-02-07,CUST048,P018,Keyboard,Office Equipment,West,Partner,8,2200,0.1,15840.0,Transaction note 00768 - system ref 00768
ORD00769,2027-02-08,CUST049,P019,Mouse,Electronics,North,Online,1,900,0.0,900.0,Transaction note 00769 - system ref 00769
ORD00770,2027-02-09,CUST050,P020,Printer,Accessories,South,Retail,2,12500,0.02,24500.0,Transaction note 00770 - system ref 00770
ORD00771,2027-02-10,CUST051,P021,Laptop,Office Equipment,East,Partner,3,65000,0.04,187200.0,Transaction note 00771 - system ref 00771
ORD00772,2027-02-11,CUST052,P022,Monitor,Electronics,West,Online,4,18000,0.06,67680.0,Transaction note 00772 - system ref 00772
ORD00773,2027-02-12,CUST053,P023,Keyboard,Accessories,North,Retail,5,2200,0.08,10120.0,Transaction note 00773 - system ref 00773
ORD00774,2027-02-13,CUST054,P024,Mouse,Office Equipment,South,Partner,6,900,0.1,4860.0,Transaction note 00774 - system ref 00774
ORD00775,2027-02-14,CUST055,P025,Printer,Electronics,East,Online,7,12500,0.0,87500.0,Transaction note 00775 - system ref 00775
ORD00776,2027-02-15,CUST056,P001,Laptop,Accessories,West,Retail,8,65000,0.02,509600.0,Transaction note 00776 - system ref 00776
ORD00777,2027-02-16,CUST057,P002,Monitor,Office Equipment,North,Partner,1,18000,0.04,17280.0,Transaction note 00777 - system ref 00777
ORD00778,2027-02-17,CUST058,P003,Keyboard,Electronics,South,Online,2,2200,0.06,4136.0,Transaction note 00778 - system ref 00778
ORD00779,2027-02-18,CUST059,P004,Mouse,Accessories,East,Retail,3,900,0.08,2484.0,Transaction note 00779 - system ref 00779
ORD00780,2027-02-19,CUST060,P005,Printer,Office Equipment,West,Partner,4,12500,0.1,45000.0,Transaction note 00780 - system ref 00780
ORD00781,2027-02-20,CUST061,P006,Laptop,Electronics,North,Online,5,65000,0.0,325000.0,Transaction note 00781 - system ref 00781
ORD00782,2027-02-21,CUST062,P007,Monitor,Accessories,South,Retail,6,18000,0.02,105840.0,Transaction note 00782 - system ref 00782
ORD00783,2027-02-22,CUST063,P008,Keyboard,Office Equipment,East,Partner,7,2200,0.04,14784.0,Transaction note 00783 - system ref 00783
ORD00784,2027-02-23,CUST064,P009,Mouse,Electronics,West,Online,8,900,0.06,6768.0,Transaction note 00784 - system ref 00784
ORD00785,2027-02-24,CUST065,P010,Printer,Accessories,North,Retail,1,12500,0.08,11500.0,Transaction note 00785 - system ref 00785
ORD00786,2027-02-25,CUST066,P011,Laptop,Office Equipment,South,Partner,2,65000,0.1,117000.0,Transaction note 00786 - system ref 00786
ORD00787,2027-02-26,CUST067,P012,Monitor,Electronics,East,Online,3,18000,0.0,54000.0,Transaction note 00787 - system ref 00787
ORD00788,2027-02-27,CUST068,P013,Keyboard,Accessories,West,Retail,4,2200,0.02,8624.0,Transaction note 00788 - system ref 00788
ORD00789,2027-02-28,CUST069,P014,Mouse,Office Equipment,North,Partner,5,900,0.04,4320.0,Transaction note 00789 - system ref 00789
ORD00790,2027-03-01,CUST070,P015,Printer,Electronics,South,Online,6,12500,0.06,70500.0,Transaction note 00790 - system ref 00790
ORD00791,2027-03-02,CUST071,P016,Laptop,Accessories,East,Retail,7,65000,0.08,418600.0,Transaction note 00791 - system ref 00791
ORD00792,2027-03-03,CUST072,P017,Monitor,Office Equipment,West,Partner,8,18000,0.1,129600.0,Transaction note 00792 - system ref 00792
ORD00793,2027-03-04,CUST073,P018,Keyboard,Electronics,North,Online,1,2200,0.0,2200.0,Transaction note 00793 - system ref 00793
ORD00794,2027-03-05,CUST074,P019,Mouse,Accessories,South,Retail,2,900,0.02,1764.0,Transaction note 00794 - system ref 00794
ORD00795,2027-03-06,CUST075,P020,Printer,Office Equipment,East,Partner,3,12500,0.04,36000.0,Transaction note 00795 - system ref 00795
ORD00796,2027-03-07,CUST076,P021,Laptop,Electronics,West,Online,4,65000,0.06,244400.0,Transaction note 00796 - system ref 00796
ORD00797,2027-03-08,CUST077,P022,Monitor,Accessories,North,Retail,5,18000,0.08,82800.0,Transaction note 00797 - system ref 00797
ORD00798,2027-03-09,CUST078,P023,Keyboard,Office Equipment,South,Partner,6,2200,0.1,11880.0,Transaction note 00798 - system ref 00798
ORD00799,2027-03-10,CUST079,P024,Mouse,Electronics,East,Online,7,900,0.0,6300.0,Transaction note 00799 - system ref 00799
ORD00800,2027-03-11,CUST080,P025,Printer,Accessories,West,Retail,8,12500,0.02,98000.0,Transaction note 00800 - system ref 00800
ORD00801,2027-03-12,CUST081,P001,Laptop,Office Equipment,North,Partner,1,65000,0.04,62400.0,Transaction note 00801 - system ref 00801
ORD00802,2027-03-13,CUST082,P002,Monitor,Electronics,South,Online,2,18000,0.06,33840.0,Transaction note 00802 - system ref 00802
ORD00803,2027-03-14,CUST083,P003,Keyboard,Accessories,East,Retail,3,2200,0.08,6072.0,Transaction note 00803 - system ref 00803
ORD00804,2027-03-15,CUST084,P004,Mouse,Office Equipment,West,Partner,4,900,0.1,3240.0,Transaction note 00804 - system ref 00804
ORD00805,2027-03-16,CUST085,P005,Printer,Electronics,North,Online,5,12500,0.0,62500.0,Transaction note 00805 - system ref 00805
ORD00806,2027-03-17,CUST086,P006,Laptop,Accessories,South,Retail,6,65000,0.02,382200.0,Transaction note 00806 - system ref 00806
ORD00807,2027-03-18,CUST087,P007,Monitor,Office Equipment,East,Partner,7,18000,0.04,120960.0,Transaction note 00807 - system ref 00807
ORD00808,2027-03-19,CUST088,P008,Keyboard,Electronics,West,Online,8,2200,0.06,16544.0,Transaction note 00808 - system ref 00808
ORD00809,2027-03-20,CUST089,P009,Mouse,Accessories,North,Retail,1,900,0.08,828.0,Transaction note 00809 - system ref 00809
ORD00810,2027-03-21,CUST090,P010,Printer,Office Equipment,South,Partner,2,12500,0.1,22500.0,Transaction note 00810 - system ref 00810
ORD00811,2027-03-22,CUST091,P011,Laptop,Electronics,East,Online,3,65000,0.0,195000.0,Transaction note 00811 - system ref 00811
ORD00812,2027-03-23,CUST092,P012,Monitor,Accessories,West,Retail,4,18000,0.02,70560.0,Transaction note 00812 - system ref 00812
ORD00813,2027-03-24,CUST093,P013,Keyboard,Office Equipment,North,Partner,5,2200,0.04,10560.0,Transaction note 00813 - system ref 00813
ORD00814,2027-03-25,CUST094,P014,Mouse,Electronics,South,Online,6,900,0.06,5076.0,Transaction note 00814 - system ref 00814
ORD00815,2027-03-26,CUST095,P015,Printer,Accessories,East,Retail,7,12500,0.08,80500.0,Transaction note 00815 - system ref 00815
