device_id,timestamp,temperature,humidity,status
D0095,2026-01-29 23:20:00,29.18,44.58,Normal
D0055,2026-01-29 23:25:00,30.1,80.51,
D0056,2026-01-29 23:30:00,33.15,36.41,Normal
D0013,2026-01-29 23:35:00,27.86,80.15,Warning
D0067,2026-01-29 23:40:00,23.41,65.76,Normal
D0092,2026-01-29 23:45:00,19.01,68.76,Normal
D0047,2026-01-29 23:50:00,34.32,55.18,Warning
D0081,2026-01-29 23:55:00,25.22,55.43,Warning
D0043,2026-01-30 00:00:00,24.94,52.46,Warning
D0058,2026-01-30 00:05:00,29.8,72.98,Normal
D0080,2026-01-30 00:10:00,39.28,71.2,Normal
D0058,2026-01-30 00:15:00,27.87,82.73,Normal
D0069,2026-01-30 00:20:00,36.96,46.55,Normal
D0096,2026-01-30 00:25:00,27.1,40.65,Warning
D0063,2026-01-30 00:30:00,31.43,76.09,Normal
D0032,2026-01-30 00:35:00,32.92,79.01,Warning
D0004,2026-01-30 00:40:00,28.6,35.37,Normal
D0018,2026-01-30 00:45:00,34.8,37.99,Normal
D0084,2026-01-30 00:50:00,30.77,46.74,Critical
D0024,2026-01-30 00:55:00,22.86,82.34,Warning
D0010,2026-01-30 01:00:00,30.32,82.03,Warning
D0041,2026-01-30 01:05:00,32.42,45.54,Critical
D0031,2026-01-30 01:10:00,28.83,58.07,Normal
D0041,2026-01-30 01:15:00,30.17,70.52,Warning
D0035,2026-01-30 01:20:00,26.84,58.06,Critical
D0063,2026-01-30 01:25:00,33.18,41.0,Normal
D0005,2026-01-30 01:30:00,26.46,71.64,Normal
D0095,2026-01-30 01:35:00,37.33,41.01,Normal
D0023,2026-01-30 01:40:00,37.35,81.48,Warning
D0078,2026-01-30 01:45:00,22.15,45.96,Warning
D0067,2026-01-30 01:50:00,27.88,69.55,Normal
D0092,2026-01-30 01:55:00,31.28,84.03,Critical
D0030,2026-01-30 02:00:00,26.11,76.08,Critical
D0006,2026-01-30 02:05:00,33.68,70.09,Normal
D0013,2026-01-30 02:10:00,35.24,57.57,Warning
D0095,2026-01-30 02:15:00,29.48,70.29,Normal
D0034,2026-01-30 02:20:00,29.11,90.0,Warning
D0037,2026-01-30 02:25:00,29.53,55.32,Critical
D0028,2026-01-30 02:30:00,26.08,49.19,Normal
D0056,2026-01-30 02:35:00,26.76,73.28,Warning
D0037,2026-01-30 02:40:00,28.89,73.2,Normal
D0027,2026-01-30 02:45:00,28.81,85.18,Normal
D0047,2026-01-30 02:50:00,28.03,89.86,Normal
D0018,2026-01-30 02:55:00,26.49,85.97,Normal
D0099,2026-01-30 03:00:00,39.64,80.74,Critical
D0064,2026-01-30 03:05:00,31.0,42.22,Critical
D0028,2026-01-30 03:10:00,36.25,58.61,Normal
D0067,2026-01-30 03:15:00,30.42,83.67,Critical
D0008,2026-01-30 03:20:00,33.49,71.51,Critical
D0046,2026-01-30 03:25:00,27.57,40.88,Critical
D0043,2026-01-30 03:30:00,31.74,43.22,Warning
D0100,2026-01-30 03:35:00,29.3,68.7,Warning
D0004,2026-01-30 03:40:00,28.62,82.77,Critical
D0062,2026-01-30 03:45:00,30.0,55.73,Critical
D0053,2026-01-30 03:50:00,29.96,47.24,Normal
D0005,2026-01-30 03:55:00,29.85,38.33,Warning
D0067,2026-01-30 04:00:00,20.91,39.93,Warning
D0048,2026-01-30 04:05:00,27.59,67.33,Normal
D0070,2026-01-30 04:10:00,33.81,50.98,Normal
D0025,2026-01-30 04:15:00,34.89,39.7,Normal
D0061,2026-01-30 04:20:00,32.21,77.79,Critical
D0059,2026-01-30 04:25:00,37.47,51.88,Critical
D0082,2026-01-30 04:30:00,19.47,52.8,Critical
D0099,2026-01-30 04:35:00,29.83,49.63,Warning
D0027,2026-01-30 04:40:00,28.48,67.38,Critical
D0018,2026-01-30 04:45:00,33.25,37.85,Critical
D0036,2026-01-30 04:50:00,28.86,52.17,Normal
D0050,2026-01-30 04:55:00,34.18,88.96,Normal
D0072,2026-01-30 05:00:00,23.27,61.44,Normal
D0021,2026-01-30 05:05:00,28.63,79.96,Critical
D0097,2026-01-30 05:10:00,24.83,40.61,Warning
D0090,2026-01-30 05:15:00,34.5,49.05,Critical
D0075,2026-01-30 05:20:00,33.91,87.82,Warning
D0013,2026-01-30 05:25:00,32.61,85.24,Critical
D0080,2026-01-30 05:30:00,21.19,38.14,Critical
D0097,2026-01-30 05:35:00,19.63,49.99,Warning
D0002,2026-01-30 05:40:00,33.54,43.88,Critical
D0089,2026-01-30 05:45:00,28.03,75.45,Critical
D0029,2026-01-30 05:50:00,24.79,62.1,Critical
D0086,2026-01-30 05:55:00,26.98,40.83,Warning
D0086,2026-01-30 06:00:00,23.9,62.14,Warning
D0076,2026-01-30 06:05:00,28.74,73.67,Normal
D0040,2026-01-30 06:10:00,32.17,49.47,Warning
D0087,2026-01-30 06:15:00,31.94,73.7,Warning
D0073,2026-01-30 06:20:00,26.2,77.65,Critical
D0100,2026-01-30 06:25:00,29.02,78.48,Normal
D0074,2026-01-30 06:30:00,25.87,72.71,Normal
D0076,2026-01-30 06:35:00,28.29,80.46,Warning
D0018,2026-01-30 06:40:00,25.69,82.35,Critical
D0001,2026-01-30 06:45:00,31.13,49.71,Normal
D0003,2026-01-30 06:50:00,27.14,86.19,Normal
D0047,2026-01-30 06:55:00,33.17,41.72,Normal
D0075,2026-01-30 07:00:00,30.32,84.82,Warning
D0094,2026-01-30 07:05:00,32.37,80.91,Critical
D0085,2026-01-30 07:10:00,32.73,69.92,Warning
D0056,2026-01-30 07:15:00,27.06,76.63,Warning
D0036,2026-01-30 07:20:00,32.2,56.96,Critical
D0023,2026-01-30 07:25:00,24.48,68.52,critical
D0093,2026-01-30 07:30:00,28.82,78.83,Normal
D0055,2026-01-30 07:35:00,36.07,36.62,Warning
D0092,2026-01-30 07:40:00,36.66,58.68,Normal
D0020,2026-01-30 07:45:00,26.61,57.48,Normal
D0085,2026-01-30 07:50:00,18.97,63.4,Normal
D0016,2026-01-30 07:55:00,28.24,38.17,Warning
D0082,2026-01-30 08:00:00,31.11,89.2,Critical
D0002,2026-01-30 08:05:00,28.8,36.97,Critical
D0081,2026-01-30 08:10:00,35.15,64.5,Normal
D0060,2026-01-30 08:15:00,28.88,59.72,Normal
D0086,2026-01-30 08:20:00,31.61,43.75,Critical
D0089,2026-01-30 08:25:00,29.72,74.76,Warning
D0068,2026-01-30 08:30:00,30.02,58.75,Critical
D0063,2026-01-30 08:35:00,24.28,70.87,Normal
D0006,2026-01-30 08:40:00,29.23,64.04,Normal
D0097,2026-01-30 08:45:00,26.26,72.42,Critical
D0092,2026-01-30 08:50:00,35.95,59.41,Normal
D0089,2026-01-30 08:55:00,25.87,46.72,Normal
D0005,2026-01-30 09:00:00,31.54,59.53,Critical
D0093,2026-01-30 09:05:00,22.95,48.01,Normal
D0024,2026-01-30 09:10:00,23.21,45.74,Normal
D0051,2026-01-30 09:15:00,32.87,46.32,Warning
D0032,2026-01-30 09:20:00,31.37,43.35,Critical
D0092,2026-01-30 09:25:00,36.05,84.18,Critical
D0057,2026-01-30 09:30:00,30.43,64.33,Warning
D0070,2026-01-30 09:35:00,25.9,56.65,Warning
D0004,2026-01-30 09:40:00,28.4,67.48,Warning
D0030,2026-01-30 09:45:00,36.77,74.55,Warning
D0039,2026-01-30 09:50:00,27.54,44.51,Warning
D0029,2026-01-30 09:55:00,34.22,54.71,Critical
D0094,2026-01-30 10:00:00,23.75,36.02,Normal
D0002,2026-01-30 10:05:00,28.85,70.43,Critical
D0095,2026-01-30 10:10:00,29.39,53.18,Critical
D0036,2026-01-30 10:15:00,31.03,52.39,Critical
D0083,2026-01-30 10:20:00,26.24,79.18,Critical
D0062,2026-01-30 10:25:00,27.76,67.99,Normal
D0031,2026-01-30 10:30:00,30.64,62.98,Normal
D0013,2026-01-30 10:35:00,28.45,50.43,Warning
D0069,2026-01-30 10:40:00,27.67,67.32,Critical
D0007,2026-01-30 10:45:00,35.36,,Normal
D0034,2026-01-30 10:50:00,33.02,55.17,Normal
D0090,2026-01-30 10:55:00,26.84,49.89,Critical
D0011,2026-01-30 11:00:00,31.17,89.58,Critical
D0070,2026-01-30 11:05:00,24.56,38.24,Warning
D0055,2026-01-30 11:10:00,21.85,63.07,Critical
D0071,2026-01-30 11:15:00,30.72,82.82,Warning
D0069,2026-01-30 11:20:00,31.27,75.05,Normal
D0046,2026-01-30 11:25:00,24.68,77.86,Normal
D0044,2026-01-30 11:30:00,31.21,41.78,Critical
D0015,2026-01-30 11:35:00,28.16,77.42,Critical
D0059,2026-01-30 11:40:00,29.82,38.58,Warning
D0074,2026-01-30 11:45:00,21.25,87.23,Normal
D0010,2026-01-30 11:50:00,34.22,53.09,Normal
D0097,2026-01-30 11:55:00,26.02,67.09,Warning
D0053,2026-01-30 12:00:00,33.47,82.81,Normal
D0017,2026-01-30 12:05:00,29.01,62.37,Normal
D0047,2026-01-30 12:10:00,30.41,81.42,Warning
D0028,2026-01-30 12:15:00,23.77,65.49,Normal
D0024,2026-01-30 12:20:00,27.95,39.36,Critical
D0077,2026-01-30 12:25:00,21.75,59.48,Warning
D0070,2026-01-30 12:30:00,23.64,88.28,Warning
D0061,2026-01-30 12:35:00,24.37,51.67,Normal
D0016,2026-01-30 12:40:00,21.24,38.64,Normal
D0008,2026-01-30 12:45:00,24.63,80.47,Normal
D0068,2026-01-30 12:50:00,34.31,78.93,Warning
D0042,2026-25-01 12:00:00,30.54,38.41,Warning
D0083,2026-01-30 13:00:00,25.56,41.49,Normal
D0027,2026-01-30 13:05:00,28.75,39.76,Critical
D0072,2026-01-30 13:10:00,26.62,59.88,Critical
D0002,2026-01-30 13:15:00,37.67,62.58,Critical
D0059,2026-01-30 13:20:00,27.85,55.41,Warning
D0015,2026-01-30 13:25:00,21.66,62.91,Normal
D0010,2026-01-30 13:30:00,24.65,40.6,Critical
D0078,2026-01-30 13:35:00,34.66,58.42,Warning
D0065,2026-01-30 13:40:00,33.06,70.0,Normal
D0065,2026-01-30 13:45:00,32.04,57.34,Critical
D0054,2026-01-30 13:50:00,24.84,89.66,Normal
D0038,2026-01-30 13:55:00,29.37,42.58,Normal
D0043,2026-01-30 14:00:00,34.7,51.49,Critical
D0058,2026-01-30 14:05:00,23.57,73.11,Critical
D0058,2026-01-30 14:10:00,28.1,46.88,Warning
D0057,2026-01-30 14:15:00,27.16,50.54,Critical
D0004,2026-01-30 14:20:00,32.88,74.1,Critical
D0045,2026-01-30 14:25:00,25.93,44.78,Normal
D0036,2026-01-30 14:30:00,32.46,41.8,Critical
D0086,2026-01-30 14:35:00,24.06,37.35,Warning
D0018,2026-01-30 14:40:00,28.45,38.2,Warning
D0051,2026-01-30 14:45:00,22.18,59.01,Critical
D0074,2026-01-30 14:50:00,23.27,35.39,Normal
D0082,2026-01-30 14:55:00,31.07,62.84,Warning
D0083,2026-01-30 15:00:00,34.62,88.43,Critical
D0003,2026-01-30 15:05:00,30.11,73.89,Warning
D0048,2026-01-30 15:10:00,32.77,80.81,Normal
D0030,2026-01-30 15:15:00,30.11,53.54,Critical
D0068,2026-01-30 15:20:00,31.01,70.2,Normal
D0037,2026-01-30 15:25:00,31.51,61.37,Critical
D0098,not a timestamp,14.37,41.34,Critical
D0094,2026-01-30 15:35:00,33.74,83.73,Critical
D0032,2026-01-30 15:40:00,27.21,41.07,Critical
D0096,2026-01-30 15:45:00,28.91,87.86,Critical
D0062,2026-01-30 15:50:00,19.97,80.6,Critical
D0069,2026-01-30 15:55:00,34.27,40.41,Warning
D0034,2026-01-30 16:00:00,33.99,35.18,Critical
D0033,2026-01-30 16:05:00,31.17,66.18,Normal
D0097,2026-01-30 16:10:00,31.09,74.97,Critical
D0041,2026-01-30 16:15:00,29.15,85.34,Critical
D0014,2026-01-30 16:20:00,30.72,60.91,Warning
D0024,2026-01-30 16:25:00,22.69,56.77,Critical
D0087,2026-01-30 16:30:00,34.73,83.37,Warning
D0027,2026-01-30 16:35:00,27.49,51.43,Critical
D0075,2026-01-30 16:40:00,29.48,71.79,Warning
D0004,2026-01-30 16:45:00,29.72,77.05,Critical
D0083,2026-01-30 16:50:00,26.2,63.89,Normal
D0002,2026-01-30 16:55:00,28.96,64.15,Critical
D0099,2026-01-30 17:00:00,26.39,84.81,Warning
D0039,2026-01-30 17:05:00,24.15,89.64,Warning
D0100,2026-01-30 17:10:00,28.32,70.38,Warning
D0074,2026-01-30 17:15:00,34.3,45.44,Normal
D0064,2026-01-30 17:20:00,25.39,48.46,Critical
D0048,2026-01-30 17:25:00,31.33,49.63,Normal
D0072,2026-01-30 17:30:00,28.86,77.37,Critical
D0035,2026-01-30 17:35:00,26.54,54.77,Normal
D0063,2026-01-30 17:40:00,30.09,47.98,Warning
D0087,2026-01-30 17:45:00,32.19,83.01,Warning
D0097,2026-01-30 17:50:00,25.8,62.83,Warning
D0018,2026-01-30 17:55:00,28.58,47.04,Normal
D0097,2026-01-30 18:00:00,28.38,55.28,Warning
D0056,2026-01-30 18:05:00,34.75,53.37,Critical
D0075,2026-01-30 18:10:00,35.04,39.24,Critical
D0063,2026-01-30 18:15:00,28.53,73.25,Critical
D0042,2026-01-30 18:20:00,30.31,41.71,Normal
D0005,2026-01-30 18:25:00,20.42,61.7,Normal
D0041,2026-01-30 18:30:00,34.61,,Warning
D0099,2026-01-30 18:35:00,27.26,67.0,Normal
D0056,2026-01-30 18:40:00,29.0,45.96,Critical
D0082,2026-01-30 18:45:00,27.2,67.63,Normal
D0076,2026-01-30 18:50:00,31.06,68.71,Normal
d0004,2026-01-30 18:55:00,28.33,82.66,Normal
D0066,2026-01-30 19:00:00,27.61,77.57,Normal
D0038,2026-01-30 19:05:00,26.22,57.47,Warning
D0075,2026-01-30 19:10:00,25.63,83.61,Warning
D0013,2026-01-30 19:15:00,29.1,74.08,Warning
D0078,2026-01-30 19:20:00,26.93,47.6,Critical
D0035,2026-01-30 19:25:00,29.56,55.93,Critical
D0007,2026-01-30 19:30:00,27.41,54.55,Critical
D0004,2026-01-30 19:35:00,32.0,89.9,Critical
D0097,2026-01-30 19:40:00,24.43,75.78,Warning
D0037,2026-01-30 19:45:00,27.02,64.69,
D0019,2026-01-30 19:50:00,23.78,71.2,Normal
D0058,2026-01-30 19:55:00,27.37,-10,Normal
D0051,2026-01-30 20:00:00,29.75,42.04,Critical
D0021,2026-01-30 20:05:00,25.24,75.81,Warning
D0093,2026-01-30 20:10:00,28.89,39.17,Critical
D0012,2026-01-30 20:15:00,28.67,66.25,Normal
D0055,2026-01-30 20:20:00,28.2,58.75,Critical
D0032,2026-01-30 20:25:00,36.84,43.76,Normal
D0050,2026-01-30 20:30:00,18.93,50.08,Critical
D0094,2026-01-30 20:35:00,28.51,79.87,Critical
D0071,2026-01-30 20:40:00,31.96,54.94,Warning
D0052,2026-01-30 20:45:00,24.46,88.82,Warning
D0031,2026-01-30 20:50:00,23.45,85.66,Warning
D0009,2026-01-30 20:55:00,22.96,73.68,Normal
D0028,2026-01-30 21:00:00,28.69,79.05,Normal
D0012,2026-01-30 21:05:00,32.03,43.02,Normal
D0039,2026-01-30 21:10:00,32.32,58.95,Normal
D0098,2026-01-30 21:15:00,30.79,52.79,Critical
D0043,2026-01-30 21:20:00,23.03,54.32,Warning
,2026-01-30 21:25:00,32.6,62.56,Critical
D0088,2026-01-30 21:30:00,26.13,73.96,Critical
D0009,2026-01-30 21:35:00,,54.77,Warning
D0061,2026-01-30 21:40:00,37.8,54.67,Normal
D0058,2026-01-30 21:45:00,25.52,86.31,Normal
D0075,2026-01-30 21:50:00,31.7,56.36,Critical
D0001,2026-01-30 21:55:00,30.21,83.44,Critical
D0086,2026-01-30 22:00:00,28.88,55.85,Warning
D0071,2026-01-30 22:05:00,30.34,66.45,Warning
D0072,2026-01-30 22:10:00,28.76,83.64,Warning
D0028,2026-01-30 22:15:00,27.59,42.98,Warning
D0075,2026-01-30 22:20:00,31.34,77.41,Normal
D0001,2026-01-30 22:25:00,28.05,63.38,Critical
D0084,2026-01-30 22:30:00,30.5,73.04,Critical
device-01,2026-01-30 22:35:00,24.85,73.18,Critical
D0013,2026-01-30 22:40:00,24.74,69.95,Critical
D0090,2026-01-30 22:45:00,24.28,64.34,Warning
D0010,2026-01-30 22:50:00,25.0,39.07,Warning
D0013,2026-01-30 22:55:00,34.88,36.13,Warning
D0051,2026-01-30 23:00:00,30.85,68.14,Critical
D0065,2026-01-30 23:05:00,31.32,,Normal
D0064,2026-01-30 23:10:00,33.48,55.06,Critical
D0058,2026-01-30 23:15:00,26.56,58.04,Critical
D0001,2026-01-30 23:20:00,26.34,67.03,Normal
D0038,2026-01-30 23:25:00,27.26,80.96,Warning
D0006,2026-01-30 23:30:00,21.9,64.06,Normal
D0003,2026-01-30 23:35:00,23.37,55.34,Normal
D0061,2026-01-30 23:40:00,29.58,61.4,Warning
D0071,2026-01-30 23:45:00,22.18,52.52,Critical
D0082,2026-01-30 23:50:00,23.79,86.16,Normal
D0063,2026-01-30 23:55:00,24.71,60.47,Normal
D0010,2026-01-31 00:00:00,34.12,62.17,Warning
D0070,2026-01-31 00:05:00,30.46,78.98,Warning
D0037,2026-01-31 00:10:00,25.29,77.46,Critical
D0039,2026-01-31 00:15:00,26.89,66.76,Critical
D0050,2026-01-31 00:20:00,24.82,74.5,Normal
D0035,2026-01-31 00:25:00,28.67,84.31,Critical
D0006,2026-01-31 00:30:00,32.77,52.1,Critical
D0089,2026-01-31 00:35:00,26.76,72.44,Normal
D0082,2026-01-31 00:40:00,31.97,42.7,Warning
D0089,2026-01-31 00:45:00,28.87,37.86,Critical
D0023,2026-01-31 00:50:00,31.5,54.95,Warning
D0003,2026-01-31 00:55:00,30.35,38.1,Normal
D0064,2026-01-31 01:00:00,27.6,88.1,Normal
D0075,2026-01-31 01:05:00,25.47,40.56,Warning
D0001,2026-01-31 01:10:00,37.48,64.23,Critical
D0027,2026-01-31 01:15:00,29.68,44.59,Warning
D0006,2026-01-31 01:20:00,33.42,51.62,Normal
D0094,2026-01-31 01:25:00,28.53,89.71,Normal
D0058,2026-01-31 01:30:00,29.44,78.89,Critical
D0010,2026-01-31 01:35:00,29.46,84.28,Normal
D0020,2026-01-31 01:40:00,26.66,69.62,Critical
D0043,2026-01-31 01:45:00,29.63,37.46,Warning
D0036,2026-01-31 01:50:00,27.78,42.42,Warning
D0087,2026-01-31 01:55:00,31.87,71.9,Critical
D0002,2026-01-31 02:00:00,34.41,68.28,Critical
D0029,2026-01-31 02:05:00,25.37,39.07,Warning
D0074,2026-01-31 02:10:00,32.5,35.74,Warning
D0088,2026-01-31 02:15:00,28.85,48.19,Warning
D0015,2026-01-31 02:20:00,35.15,77.0,Normal
d0004,2026-01-31 02:25:00,22.95,82.64,Normal
D0026,2026-01-31 02:30:00,29.29,55.83,Critical
D0054,2026-01-31 02:35:00,26.58,53.44,Normal
D0053,2026-01-31 02:40:00,22.64,83.07,Warning
D0027,2026-01-31 02:45:00,27.18,37.1,Warning
D0042,2026-01-31 02:50:00,34.16,84.68,Critical
D0009,2026-01-31 02:55:00,25.24,66.57,Normal
D0072,2026-01-31 03:00:00,30.55,49.53,Warning
D0026,2026-01-31 03:05:00,30.42,37.33,Warning
D0037,2026-01-31 03:10:00,33.05,56.19,Warning
D0074,2026-01-31 03:15:00,32.21,44.15,Normal
D0057,2026-01-31 03:20:00,28.05,52.91,Warning
D0017,2026-01-31 03:25:00,27.31,45.96,Normal
D0020,2026-01-31 03:30:00,23.23,79.54,Normal
D0091,2026-01-31 03:35:00,34.4,68.92,Normal
D0087,2026-01-31 03:40:00,26.52,66.55,Normal
D0094,2026-01-31 03:45:00,21.08,39.69,Normal
D0080,2026-01-31 03:50:00,26.51,49.72,Warning
D0091,2026-01-31 03:55:00,23.33,43.43,Critical
D0017,2026-01-31 04:00:00,37.46,51.17,
D0029,2026-01-31 04:05:00,27.38,68.3,Warning
D0055,2026-01-31 04:10:00,27.09,65.99,Critical
D0079,2026-01-31 04:15:00,28.25,55.41,Warning
D0031,2026-01-31 04:20:00,31.44,eighty,Normal
D0041,2026-01-31 04:25:00,18.73,67.79,Critical
D0024,2026-01-31 04:30:00,29.85,36.18,Warning
D0043,2026-01-31 04:35:00,35.76,52.99,Warning
D0067,2026-01-31 04:40:00,26.75,46.47,Critical
D0078,2026-01-31 04:45:00,23.7,37.1,Warning
D0005,2026-01-31 04:50:00,20.54,63.28,Critical
D0068,2026-01-31 04:55:00,28.1,60.34,Critical
D0087,2026-01-31 05:00:00,36.69,66.14,Critical
D0071,2026-01-31 05:05:00,27.33,56.61,Warning
D0097,2026-01-31 05:10:00,33.83,53.09,Critical
D0025,2026-01-31 05:15:00,32.82,61.16,Normal
D0069,2026-01-31 05:20:00,30.35,45.15,Normal
D0096,2026-01-31 05:25:00,32.05,36.32,
D0004,2026-01-31 05:30:00,31.31,77.82,Warning
D0052,2026-01-31 05:35:00,27.02,46.32,Warning
D0009,2026-01-31 05:40:00,23.74,55.79,Critical
D0031,2026-01-31 05:45:00,26.28,71.12,Critical
D0002,2026-01-31 05:50:00,26.56,58.81,Warning
D0063,2026-01-31 05:55:00,33.52,39.58,Normal
D0060,2026-01-31 06:00:00,30.22,55.1,Critical
D0046,2026-01-31 06:05:00,39.19,47.23,Warning
D0086,2026-01-31 06:10:00,31.42,63.36,Warning
D0077,2026-01-31 06:15:00,23.89,59.28,Normal
D0003,2026-01-31 06:20:00,21.28,56.1,Warning
D0075,2026-01-31 06:25:00,30.74,51.69,Critical
D0002,2026-01-31 06:30:00,26.12,42.33,Critical
D0056,2026-01-31 06:35:00,23.25,36.77,Warning
D0078,2026-01-31 06:40:00,36.92,53.81,Critical
D0061,2026-01-31 06:45:00,29.19,72.54,Normal
D0030,2026-01-31 06:50:00,23.07,59.11,Critical
D0014,2026-01-31 06:55:00,35.33,70.91,Critical
D0082,2026-01-31 07:00:00,31.48,68.2,Normal
D0078,2026-01-31 07:05:00,20.73,,Normal
D0079,2026-01-31 07:10:00,26.22,55.22,Warning
D0066,2026-01-31 07:15:00,34.62,81.54,Warning
D0066,2026-01-31 07:20:00,31.96,54.57,Critical
D0002,2026-01-31 07:25:00,34.66,61.97,Warning
D0050,2026-01-31 07:30:00,29.81,74.29,Normal
D0032,2026-01-31 07:35:00,30.74,78.33,Critical
D0060,2026-01-31 07:40:00,32.52,71.8,Warning
D0028,2026-01-31 07:45:00,26.58,72.37,Normal
D0050,2026-01-31 07:50:00,31.46,85.84,Warning
D0016,2026-01-31 07:55:00,31.51,40.5,Critical
D0097,2026-01-31 08:00:00,31.33,68.11,Warning
D0100,2026-01-31 08:05:00,22.38,35.4,Normal
D0010,2026-01-31 08:10:00,29.94,72.53,Critical
D0081,2026-01-31 08:15:00,21.63,43.34,Warning
D0027,2026-01-31 08:20:00,25.01,55.33,Warning
D0055,2026-01-31 08:25:00,17.36,85.5,Critical
D0088,2026-01-31 08:30:00,28.32,87.17,Warning
D0005,2026-01-31 08:35:00,28.48,82.75,Critical
D0045,2026-01-31 08:40:00,31.24,43.33,Warning
D0033,2026-01-31 08:45:00,38.19,82.34,Warning
D0034,2026-01-31 08:50:00,32.29,44.45,Warning
D0080,2026-01-31 08:55:00,26.95,64.74,Warning
D0076,2026-01-31 09:00:00,23.32,67.23,Warning
D0040,2026-01-31 09:05:00,31.87,77.67,Critical
D0064,2026-01-31 09:10:00,27.68,69.81,Warning
D0035,2026-01-31 09:15:00,27.21,55.45,Normal
D0042,2026-01-31 09:20:00,27.84,52.82,Warning
D0034,2026-01-31 09:25:00,21.49,65.87,Critical
D0051,2026-01-31 09:30:00,28.9,64.77,Warning
D0060,2026-01-31 09:35:00,23.33,40.05,Warning
D0046,2026-01-31 09:40:00,28.34,77.48,Normal
D0007,2026-01-31 09:45:00,29.99,82.69,Critical
D0010,2026-01-31 09:50:00,34.31,42.38,Normal
D0074,2026-01-31 09:55:00,29.38,61.02,Warning
D0058,2026-01-31 10:00:00,23.65,69.66,Critical
D0045,2026-01-31 10:05:00,34.9,67.08,Normal
D0050,2026-01-31 10:10:00,23.5,47.02,Critical
D0007,2026-01-31 10:15:00,30.38,77.54,
D0032,2026-01-31 10:20:00,21.48,70.61,Critical
D0020,2026-01-31 10:25:00,22.81,41.77,Critical
D0072,2026-01-31 10:30:00,26.92,44.49,Warning
D0057,2026-01-31 10:35:00,29.48,51.34,Normal
D0085,2026-01-31 10:40:00,27.04,46.91,Normal
D0074,2026-01-31 10:45:00,24.88,53.42,Warning
D0029,2026-01-31 10:50:00,26.29,62.56,Warning
D0031,2026-01-31 10:55:00,27.24,88.41,Critical
D0062,2026-01-31 11:00:00,28.25,78.85,Warning
D0015,2026-01-31 11:05:00,32.94,41.65,Critical
D0058,2026-01-31 11:10:00,24.39,89.94,Critical
D0053,2026-01-31 11:15:00,27.29,63.65,Warning
D0011,2026-01-31 11:20:00,28.93,42.74,Warning
D0054,2026-01-31 11:25:00,22.21,47.03,Normal
D0042,2026-01-31 11:30:00,29.56,46.85,Critical
D0079,2026-01-31 11:35:00,25.05,52.3,Normal
D0060,2026-01-31 11:40:00,28.5,49.43,Normal
D0047,2026-01-31 11:45:00,30.3,61.82,Normal
D0087,2026-01-31 11:50:00,29.35,52.44,Critical
D0033,2026-01-31 11:55:00,31.6,79.89,Critical
D0099,2026-01-31 12:00:00,29.86,55.29,Normal
D0098,2026-01-31 12:05:00,25.13,50.35,Normal
D0082,2026-01-31 12:10:00,33.08,70.7,Normal
D0074,2026-01-31 12:15:00,23.15,57.41,Normal
D0024,2026-01-31 12:20:00,24.51,36.11,Critical
D0044,2026-01-31 12:25:00,34.66,83.87,Warning
D0042,2026-01-31 12:30:00,26.27,60.29,Critical
D0034,2026-01-31 12:35:00,39.67,48.42,Warning
D0081,2026-01-31 12:40:00,33.33,57.48,Normal
D0026,2026-01-31 12:45:00,25.83,71.7,Warning
D0100,2026-01-31 12:50:00,23.91,66.71,Critical
D0047,2026-01-31 12:55:00,32.41,35.03,Critical
D0099,2026-01-31 13:00:00,29.72,73.53,Critical
D0019,2026-01-31 13:05:00,27.7,81.65,Warning
D0015,2026-01-31 13:10:00,28.11,79.63,Normal
D0073,2026-01-31 13:15:00,26.26,58.82,Critical
D0024,2026-01-31 13:20:00,23.96,73.66,Warning
D0095,2026-01-31 13:25:00,25.74,73.83,Warning
D0033,2026-01-31 13:30:00,32.68,53.34,Critical
D0089,2026-01-31 13:35:00,31.2,69.56,Critical
D0088,2026-01-31 13:40:00,22.65,87.74,Normal
D0083,2026-01-31 13:45:00,31.74,79.69,Warning
D0027,2026-01-31 13:50:00,34.33,89.29,Normal
D0013,2026-01-31 13:55:00,36.6,76.91,Normal
D0010,2026-01-31 14:00:00,27.4,64.25,Warning
D0061,2026-01-31 14:05:00,33.8,57.14,Normal
D0056,2026-01-31 14:10:00,22.99,83.51,Normal
D0028,2026-01-31 14:15:00,27.08,46.61,Critical
D0017,2026-01-31 14:20:00,31.69,35.39,Critical
D0098,2026-01-31 14:25:00,30.71,52.48,Critical
D0053,2026-01-31 14:30:00,22.39,72.96,Warning
D0063,2026-01-31 14:35:00,27.16,45.74,Critical
D0060,2026-01-31 14:40:00,26.84,85.67,Warning
D0050,2026-01-31 14:45:00,30.74,52.85,Critical
D0061,2026-01-31 14:50:00,22.8,86.42,Warning
D0019,2026-01-31 14:55:00,29.9,81.11,Critical
D0027,2026-01-31 15:00:00,28.7,68.63,Normal
D0083,2026-01-31 15:05:00,29.86,44.84,Warning
D0054,2026-01-31 15:10:00,31.35,84.41,Critical
D0049,2026-01-31 15:15:00,,75.02,Critical
D0087,2026-01-31 15:20:00,28.78,76.94,Normal
D0044,2026-01-31 15:25:00,31.74,57.98,Warning
D0069,2026-01-31 15:30:00,31.84,77.87,Critical
